review_id,split,label,label_name,char_count,word_count,avg_word_length,exclaim_count,question_count,negation_count,positive_word_count,negative_word_count
2677,train,1,pos,1669,324,3.993827160493827,2,2,2,3,1
2678,train,1,pos,472,92,3.9130434782608696,2,0,0,3,0
2679,train,1,pos,2639,524,3.9122137404580153,2,0,3,3,2
2680,train,1,pos,2826,511,4.362035225048924,7,4,2,6,1
2681,train,1,pos,326,62,4.161290322580645,0,0,0,3,0
2682,train,1,pos,462,88,4.204545454545454,0,0,0,1,0
2683,train,1,pos,558,104,4.278846153846154,0,0,0,0,0
2684,train,1,pos,294,56,4.196428571428571,0,0,0,1,0
2685,train,1,pos,3677,695,4.092086330935252,3,0,3,6,1
2686,train,1,pos,656,131,3.8931297709923665,0,1,0,5,1
2687,train,1,pos,956,185,3.924324324324324,1,4,2,1,0
2688,train,1,pos,1530,294,4.068027210884353,0,0,2,5,0
2689,train,1,pos,591,107,4.364485981308412,0,0,0,0,0
2690,train,1,pos,181,33,4.303030303030303,1,0,0,2,0
2691,train,1,pos,318,61,4.065573770491803,0,0,1,3,1
2692,train,1,pos,277,56,3.8392857142857144,0,0,2,0,1
2693,train,1,pos,841,164,3.9939024390243905,0,0,3,2,0
2694,train,1,pos,270,56,3.732142857142857,0,0,0,1,0
2695,train,1,pos,603,118,4.016949152542373,0,0,0,1,0
2696,train,1,pos,1356,264,3.9356060606060606,0,0,2,6,0
2697,train,1,pos,291,58,3.896551724137931,0,0,1,1,0
2698,train,1,pos,797,151,4.258278145695364,0,0,1,0,1
2699,train,1,pos,780,148,4.114864864864865,0,1,1,5,0
2700,train,1,pos,426,80,4.2,0,0,1,3,1
2701,train,1,pos,529,95,4.4,0,3,0,0,0
2702,train,1,pos,1566,299,4.086956521739131,1,2,3,1,1
2703,train,1,pos,939,177,4.220338983050848,0,0,1,1,0
2704,train,1,pos,602,115,4.165217391304348,0,0,0,1,0
2705,train,1,pos,707,148,3.7094594594594597,1,1,1,1,0
2706,train,1,pos,929,182,3.989010989010989,0,0,4,4,3
2707,train,1,pos,1534,290,4.151724137931034,2,1,4,1,1
2708,train,1,pos,617,133,3.5714285714285716,0,0,3,1,0
2709,train,1,pos,750,140,4.25,0,0,1,0,2
2710,train,1,pos,905,173,4.005780346820809,1,0,1,1,0
2711,train,1,pos,1839,355,4.073239436619718,0,0,6,0,0
2712,train,1,pos,866,170,3.947058823529412,7,0,7,1,1
2713,train,1,pos,757,146,4.061643835616438,0,0,3,2,0
2714,train,1,pos,758,156,3.7435897435897436,0,0,3,0,0
2715,train,1,pos,671,134,3.8582089552238807,1,0,3,3,1
2716,train,1,pos,666,137,3.708029197080292,0,0,2,1,1
2717,train,1,pos,881,165,4.206060606060606,0,0,2,3,0
2718,train,1,pos,1882,348,4.2701149425287355,0,0,9,4,0
2719,train,1,pos,1718,336,3.9464285714285716,7,0,6,2,0
2720,train,1,pos,742,153,3.764705882352941,0,0,3,1,2
2721,train,1,pos,1080,206,4.072815533980583,1,0,2,4,0
2722,train,1,pos,640,118,4.186440677966102,2,0,0,4,0
2723,train,1,pos,1104,218,3.981651376146789,0,0,5,3,0
2724,train,1,pos,2360,455,4.043956043956044,1,0,4,7,0
2725,train,1,pos,1425,274,4.109489051094891,1,0,6,1,1
2726,train,1,pos,573,116,3.7327586206896552,0,0,3,0,0
2727,train,1,pos,703,148,3.614864864864865,0,0,3,4,0
2728,train,1,pos,904,172,4.145348837209302,0,0,5,0,0
2729,train,1,pos,2435,463,4.125269978401728,0,0,4,3,0
2730,train,1,pos,2271,413,4.375302663438257,2,1,3,1,1
2731,train,1,pos,937,178,4.157303370786517,0,0,5,0,0
2732,train,1,pos,1109,209,4.205741626794258,0,1,2,1,0
2733,train,1,pos,1287,235,4.370212765957447,3,0,2,3,1
2734,train,1,pos,1744,327,4.149847094801223,1,0,2,2,0
2735,train,1,pos,598,105,4.466666666666667,0,0,0,2,0
2736,train,1,pos,992,189,4.08994708994709,0,3,2,4,0
2737,train,1,pos,823,149,4.268456375838926,0,1,0,0,0
2738,train,1,pos,1401,278,3.960431654676259,2,1,7,4,0
2739,train,1,pos,1691,313,4.277955271565495,0,0,4,3,0
2740,train,1,pos,3284,624,4.05448717948718,2,0,6,2,1
2741,train,1,pos,888,188,3.643617021276596,2,0,4,3,0
2742,train,1,pos,654,140,3.4785714285714286,2,0,3,4,0
2743,train,1,pos,438,82,4.219512195121951,0,0,0,2,0
2744,train,1,pos,494,106,3.490566037735849,0,0,1,0,0
2745,train,1,pos,1155,223,4.013452914798206,0,0,5,1,0
2746,train,1,pos,286,60,3.6333333333333333,0,0,0,2,0
2747,train,1,pos,467,94,3.797872340425532,0,0,1,2,0
2748,train,1,pos,233,45,3.7333333333333334,0,0,1,2,0
2749,train,1,pos,248,49,3.7346938775510203,2,0,0,2,0
2750,train,1,pos,204,45,3.3777777777777778,0,0,0,2,0
2751,train,1,pos,614,122,3.918032786885246,0,0,1,1,0
2752,train,1,pos,925,180,4.011111111111111,1,0,0,3,0
2753,train,1,pos,331,63,3.888888888888889,3,0,1,1,0
2754,train,1,pos,2201,451,3.7339246119733924,7,0,4,9,1
2755,train,1,pos,665,127,4.062992125984252,0,0,1,4,0
2756,train,1,pos,1373,278,3.7985611510791366,1,0,4,3,0
2757,train,1,pos,876,183,3.7814207650273226,0,0,1,5,0
2758,train,1,pos,753,155,3.7096774193548385,0,0,3,1,0
2759,train,1,pos,643,131,3.8473282442748094,3,0,0,3,0
2760,train,1,pos,750,147,3.9659863945578233,3,0,0,1,0
2761,train,1,pos,1241,250,3.8,4,0,5,0,0
2762,train,1,pos,724,134,4.3059701492537314,0,0,1,2,0
2763,train,1,pos,1728,351,3.7948717948717947,0,0,6,1,0
2764,train,1,pos,1818,349,4.0687679083094554,0,0,7,0,0
2765,train,1,pos,539,100,4.14,0,0,1,1,0
2766,train,1,pos,711,155,3.541935483870968,0,0,4,2,0
2767,train,1,pos,700,146,3.7260273972602738,1,0,1,4,0
2768,train,1,pos,614,113,4.398230088495575,0,0,0,3,0
2769,train,1,pos,1171,222,4.085585585585585,0,0,6,1,0
2770,train,1,pos,1056,200,3.99,4,0,1,8,0
2771,train,1,pos,965,185,4.075675675675676,0,0,1,2,0
2772,train,1,pos,1076,213,3.9107981220657275,1,0,5,3,2
2773,train,1,pos,620,124,3.806451612903226,8,3,2,3,0
2774,train,1,pos,353,73,3.835616438356164,0,0,0,10,0
2775,train,1,pos,2413,467,3.9743040685224837,0,1,11,3,0
2776,train,1,pos,2413,465,4.073118279569893,0,0,7,0,0
2777,train,1,pos,2313,470,3.8,3,0,4,4,2
2778,train,1,pos,1741,346,3.9161849710982657,0,2,6,1,1
2779,train,1,pos,1163,213,4.323943661971831,0,0,1,3,0
2780,train,1,pos,849,162,4.135802469135802,0,0,3,0,0
2781,train,1,pos,1885,343,4.402332361516035,0,0,4,1,0
2782,train,1,pos,727,141,4.035460992907802,0,0,1,1,0
2783,train,1,pos,625,127,3.8188976377952755,0,1,1,2,0
2784,train,1,pos,397,78,3.923076923076923,0,0,0,1,0
2785,train,1,pos,1636,332,3.7981927710843375,8,2,6,9,1
2786,train,1,pos,115,24,3.6666666666666665,0,0,1,2,0
2787,train,1,pos,170,39,3.230769230769231,0,0,0,2,0
2788,train,1,pos,1929,382,3.9581151832460733,0,0,4,1,3
2789,train,1,pos,269,50,4.26,1,0,1,0,0
2790,train,1,pos,310,61,3.9508196721311477,0,0,1,1,0
2791,train,1,pos,642,126,4.015873015873016,0,0,0,0,0
2792,train,1,pos,1134,236,3.7415254237288136,0,0,0,2,1
2793,train,1,pos,3515,681,4.0807635829662265,0,0,10,3,3
2794,train,1,pos,595,122,3.7459016393442623,1,0,3,5,0
2795,train,1,pos,606,122,3.8688524590163933,4,0,0,1,0
2796,train,1,pos,614,111,4.342342342342342,0,0,2,0,0
2797,train,1,pos,1592,313,4.019169329073482,0,0,3,4,0
2798,train,1,pos,2498,450,4.517777777777778,2,0,0,9,0
2799,train,1,pos,614,116,4.224137931034483,0,0,0,1,1
2800,train,1,pos,2181,439,3.85876993166287,0,0,3,5,1
2801,train,1,pos,1659,312,4.173076923076923,0,0,6,2,1
2802,train,1,pos,366,73,3.904109589041096,0,0,1,1,0
2803,train,1,pos,616,137,3.2992700729927007,0,0,2,2,0
2804,train,1,pos,1291,259,3.810810810810811,0,1,6,8,0
2805,train,1,pos,1177,238,3.7857142857142856,0,0,2,1,0
2806,train,1,pos,727,139,4.158273381294964,0,0,3,2,1
2807,train,1,pos,594,112,4.196428571428571,0,0,0,2,0
2808,train,1,pos,1182,237,3.839662447257384,1,0,1,4,0
2809,train,1,pos,514,96,4.239583333333333,0,0,3,0,0
2810,train,1,pos,648,122,4.163934426229508,0,0,1,0,0
2811,train,1,pos,832,160,4.14375,0,0,0,0,0
2812,train,1,pos,768,152,3.875,1,0,0,1,0
2813,train,1,pos,564,108,4.12037037037037,0,0,1,0,0
2814,train,1,pos,553,108,3.962962962962963,0,0,0,1,0
2815,train,1,pos,1127,212,4.0754716981132075,1,0,0,1,0
2816,train,1,pos,1719,296,4.655405405405405,1,0,1,2,1
2817,train,1,pos,1225,226,4.247787610619469,0,1,0,4,0
2818,train,1,pos,2005,367,4.217983651226158,2,2,4,1,0
2819,train,1,pos,2142,430,3.772093023255814,0,0,4,3,3
2820,train,1,pos,1096,232,3.6293103448275863,0,0,3,2,2
2821,train,1,pos,1381,264,4.09469696969697,0,0,1,2,0
2822,train,1,pos,734,140,4.064285714285714,2,0,2,2,0
2823,train,1,pos,360,74,3.7162162162162162,0,0,3,1,0
2824,train,1,pos,926,186,3.860215053763441,3,0,0,0,1
2825,train,1,pos,1066,205,4.068292682926829,1,0,3,2,0
2826,train,1,pos,430,82,4.146341463414634,0,1,1,1,0
2827,train,1,pos,818,161,4.0062111801242235,0,0,3,3,0
2828,train,1,pos,795,159,3.9056603773584904,0,0,1,1,0
2829,train,1,pos,652,123,4.178861788617886,0,1,2,4,0
2830,train,1,pos,1403,272,4.077205882352941,0,0,5,0,1
2831,train,1,pos,702,138,3.898550724637681,2,0,6,2,0
2832,train,1,pos,726,144,3.9305555555555554,0,0,1,2,2
2833,train,1,pos,218,39,4.410256410256411,0,0,0,1,0
2834,train,1,pos,609,130,3.6384615384615384,2,0,3,2,0
2835,train,1,pos,1066,212,3.9056603773584904,0,0,2,4,0
2836,train,1,pos,926,181,4.011049723756906,0,0,5,2,0
2837,train,1,pos,1181,234,3.888888888888889,0,0,4,6,0
2838,train,1,pos,717,137,3.9854014598540144,0,4,1,4,2
2839,train,1,pos,694,145,3.606896551724138,1,1,0,0,0
2840,train,1,pos,1800,339,4.07669616519174,2,0,4,1,0
2841,train,1,pos,320,64,3.984375,3,0,0,2,0
2842,train,1,pos,496,109,3.4220183486238533,0,0,3,1,0
2844,train,1,pos,1609,288,4.4375,0,0,0,3,0
2845,train,1,pos,2615,520,3.9326923076923075,0,0,4,1,0
2846,train,1,pos,624,130,3.6615384615384614,7,0,1,2,0
2847,train,1,pos,1203,239,3.903765690376569,0,0,1,3,0
2848,train,1,pos,672,129,4.093023255813954,0,0,0,1,0
2849,train,1,pos,360,76,3.6842105263157894,0,0,1,1,0
2850,train,1,pos,285,54,4.074074074074074,4,0,1,0,0
2851,train,1,pos,1164,233,3.888412017167382,0,1,0,2,3
2852,train,1,pos,674,138,3.8043478260869565,0,0,3,2,0
2853,train,1,pos,1492,299,3.9264214046822743,0,0,2,3,0
2854,train,1,pos,1661,340,3.791176470588235,3,0,5,9,1
2855,train,1,pos,2711,539,3.8664192949907235,0,3,4,5,2
2856,train,1,pos,1521,289,4.159169550173011,0,1,2,3,1
2857,train,1,pos,5418,973,4.402877697841727,4,0,14,3,0
2858,train,1,pos,627,122,4.040983606557377,1,0,2,4,1
2859,train,1,pos,1104,207,4.222222222222222,0,2,3,2,0
2860,train,1,pos,1521,272,4.3713235294117645,0,0,4,0,0
2861,train,1,pos,2144,418,4.021531100478469,0,0,6,4,0
2862,train,1,pos,1108,217,3.8986175115207375,1,2,2,0,0
2863,train,1,pos,429,88,3.7386363636363638,0,0,1,0,0
2864,train,1,pos,854,163,4.147239263803681,0,0,0,0,0
2865,train,1,pos,1696,331,4.0,0,1,2,2,0
2866,train,1,pos,4432,772,4.5764248704663215,4,0,5,3,0
2868,train,1,pos,2439,446,4.365470852017937,0,0,8,1,2
2869,train,1,pos,1644,305,4.2098360655737705,0,0,1,7,0
2870,train,1,pos,817,178,3.5168539325842696,1,0,7,9,0
2871,train,1,pos,635,124,4.07258064516129,0,0,1,9,0
2872,train,1,pos,1897,372,4.010752688172043,0,1,4,2,0
2873,train,1,pos,1780,340,4.061764705882353,2,7,4,7,1
2874,train,1,pos,1717,330,4.009090909090909,0,0,4,2,1
2875,train,1,pos,1574,312,3.9711538461538463,3,0,2,5,1
2876,train,1,pos,2179,428,3.94392523364486,1,1,4,6,0
2877,train,1,pos,2496,464,4.241379310344827,2,1,3,3,0
2878,train,1,pos,513,104,3.769230769230769,0,0,1,2,0
2879,train,1,pos,254,49,4.020408163265306,0,0,2,1,0
2880,train,1,pos,323,64,3.9375,0,0,0,3,0
2881,train,1,pos,1272,240,4.166666666666667,0,0,4,4,0
2882,train,1,pos,3157,566,4.443462897526501,0,0,5,2,0
2883,train,1,pos,3840,699,4.377682403433476,0,0,6,2,1
2884,train,1,pos,532,98,4.26530612244898,0,0,0,3,0
2885,train,1,pos,425,75,4.533333333333333,0,0,1,1,0
2886,train,1,pos,327,64,4.015625,0,0,0,2,0
2887,train,1,pos,981,191,3.910994764397906,0,0,0,2,0
2888,train,1,pos,1318,261,3.9195402298850577,0,0,0,0,0
2889,train,1,pos,2210,417,4.170263788968825,0,1,3,1,0
2890,train,1,pos,1221,217,4.516129032258065,0,0,1,3,0
2891,train,1,pos,965,196,3.826530612244898,0,0,2,6,0
2892,train,1,pos,1729,331,4.075528700906345,0,0,0,6,0
2893,train,1,pos,3722,716,4.0251396648044695,2,1,9,13,9
2894,train,1,pos,5273,988,4.2105263157894735,0,1,16,6,2
2895,train,1,pos,1280,254,3.937007874015748,0,0,1,9,0
2896,train,1,pos,1009,198,4.01010101010101,3,1,1,1,0
2897,train,1,pos,874,168,4.071428571428571,0,3,0,2,1
2898,train,1,pos,709,144,3.75,5,7,2,1,1
2899,train,1,pos,630,135,3.6074074074074076,0,0,2,2,0
2900,train,1,pos,398,77,4.038961038961039,0,0,1,1,0
2901,train,1,pos,225,44,3.977272727272727,2,0,0,0,0
2902,train,1,pos,868,169,3.893491124260355,8,0,3,0,1
2903,train,1,pos,623,122,3.9262295081967213,2,0,0,5,0
2904,train,1,pos,845,165,4.036363636363636,0,0,0,2,0
2905,train,1,pos,763,157,3.732484076433121,2,0,1,4,0
2906,train,1,pos,892,178,3.938202247191011,0,1,2,0,0
2907,train,1,pos,285,60,3.5833333333333335,2,0,0,2,0
2908,train,1,pos,416,82,3.8536585365853657,0,0,3,1,0
2909,train,1,pos,701,142,3.76056338028169,0,1,5,4,0
2910,train,1,pos,617,117,4.05982905982906,0,0,0,1,0
2911,train,1,pos,566,110,4.045454545454546,1,0,1,1,1
2912,train,1,pos,1932,370,4.010810810810811,1,2,7,2,0
2913,train,1,pos,847,172,3.802325581395349,0,0,1,2,0
2914,train,1,pos,494,82,4.829268292682927,1,1,1,2,0
2915,train,1,pos,985,191,4.031413612565445,0,1,2,1,0
2916,train,1,pos,2985,559,4.18783542039356,0,0,5,3,0
2917,train,1,pos,4211,807,4.080545229244114,0,8,13,2,1
2918,train,1,pos,720,142,4.014084507042254,0,0,2,0,0
2919,train,1,pos,1049,208,3.9086538461538463,0,0,3,0,0
2920,train,1,pos,3545,695,3.9913669064748203,0,0,8,3,1
2921,train,1,pos,872,188,3.478723404255319,1,0,3,1,2
2922,train,1,pos,1891,366,4.079234972677596,0,0,2,3,1
2923,train,1,pos,2799,522,4.197318007662835,0,3,4,3,0
2924,train,1,pos,550,102,4.186274509803922,1,0,1,1,0
2925,train,1,pos,2318,447,4.002237136465324,0,0,8,2,0
2926,train,1,pos,900,182,3.8626373626373627,0,0,4,3,1
2927,train,1,pos,738,140,4.178571428571429,1,0,0,0,0
2928,train,1,pos,1677,321,4.08411214953271,0,0,4,1,0
2929,train,1,pos,736,148,3.9121621621621623,0,0,1,1,0
2930,train,1,pos,739,144,3.9305555555555554,0,0,2,4,0
2931,train,1,pos,1213,215,4.506976744186047,0,0,0,2,1
2932,train,1,pos,705,137,4.0583941605839415,0,0,5,1,0
2933,train,1,pos,371,78,3.58974358974359,1,0,0,2,0
2934,train,1,pos,1327,247,4.242914979757085,0,0,1,1,0
2935,train,1,pos,1089,208,4.033653846153846,0,0,0,1,0
2936,train,1,pos,1669,317,4.151419558359621,0,0,2,0,0
2937,train,1,pos,2326,467,3.7516059957173447,5,5,9,1,0
2938,train,1,pos,3664,699,4.091559370529327,0,1,8,2,0
2939,train,1,pos,1788,341,4.102639296187683,0,0,2,2,0
2940,train,1,pos,639,127,3.8897637795275593,0,0,2,3,0
2941,train,1,pos,1933,376,3.9601063829787235,1,0,4,5,0
2942,train,1,pos,642,124,4.064516129032258,0,0,2,2,0
2943,train,1,pos,1509,289,4.010380622837371,2,4,7,6,0
2944,train,1,pos,1050,196,4.127551020408164,0,1,1,1,0
2945,train,1,pos,1525,286,4.178321678321678,0,0,4,1,1
2946,train,1,pos,1247,241,4.049792531120332,0,0,4,2,0
2947,train,1,pos,889,161,4.248447204968944,0,0,2,4,1
2948,train,1,pos,678,130,4.061538461538461,0,1,0,2,0
2949,train,1,pos,1554,301,3.973421926910299,0,0,1,1,0
2950,train,1,pos,252,54,3.537037037037037,0,0,1,0,1
2951,train,1,pos,1037,217,3.6267281105990783,1,1,4,3,0
2952,train,1,pos,3527,679,4.04860088365243,0,1,2,10,1
2953,train,1,pos,1439,261,4.413793103448276,0,0,1,3,1
2954,train,1,pos,2112,416,3.9038461538461537,2,0,2,0,2
2955,train,1,pos,403,80,3.9625,0,0,1,0,1
2956,train,1,pos,821,153,4.150326797385621,3,1,0,1,0
2957,train,1,pos,1002,187,4.245989304812834,0,0,3,2,0
2958,train,1,pos,1300,258,3.87984496124031,1,2,3,1,0
2959,train,1,pos,1952,379,4.029023746701847,0,0,3,5,0
2960,train,1,pos,2663,478,4.372384937238493,0,1,3,12,0
2961,train,1,pos,744,144,4.069444444444445,0,0,4,2,0
2962,train,1,pos,591,116,4.017241379310345,0,0,1,3,0
2963,train,1,pos,677,137,3.8248175182481754,1,0,3,2,0
2964,train,1,pos,905,177,4.022598870056497,1,0,5,1,0
2965,train,1,pos,4083,813,3.869618696186962,2,2,21,4,4
2966,train,1,pos,226,44,4.0,0,0,0,2,0
2967,train,1,pos,1723,340,3.973529411764706,1,0,2,3,1
2968,train,1,pos,931,170,4.352941176470588,3,1,2,0,0
2969,train,1,pos,2165,422,3.9834123222748814,0,0,4,1,0
2970,train,1,pos,630,126,3.873015873015873,1,0,3,4,1
2971,train,1,pos,1366,264,4.003787878787879,0,0,4,2,0
2972,train,1,pos,1834,353,4.118980169971671,3,0,4,1,0
2973,train,1,pos,672,129,4.093023255813954,0,0,2,1,0
2974,train,1,pos,3822,709,4.246826516220028,0,0,5,2,0
2975,train,1,pos,638,115,4.426086956521739,0,0,1,0,0
2976,train,1,pos,1657,318,4.081761006289308,1,1,8,2,0
2977,train,1,pos,753,145,3.9310344827586206,0,0,0,1,1
2978,train,1,pos,781,164,3.707317073170732,1,0,2,0,0
2979,train,1,pos,847,171,3.7953216374269005,0,0,3,1,0
2980,train,1,pos,1317,246,4.264227642276423,0,0,0,3,0
2981,train,1,pos,136,27,3.8518518518518516,1,0,0,2,0
2982,train,1,pos,137,25,4.36,0,0,0,1,0
2983,train,1,pos,559,105,4.038095238095238,0,0,1,2,0
2984,train,1,pos,911,173,4.086705202312139,2,0,1,6,0
2985,train,1,pos,776,152,3.9802631578947367,0,0,3,0,0
2986,train,1,pos,543,102,4.2254901960784315,2,1,0,1,0
2987,train,1,pos,1203,229,4.06113537117904,0,0,2,3,0
2988,train,1,pos,2326,466,3.8733905579399144,0,0,8,16,0
2989,train,1,pos,685,134,4.037313432835821,0,1,2,0,0
2990,train,1,pos,591,109,4.3119266055045875,0,0,0,1,0
2991,train,1,pos,3837,768,3.91796875,0,1,3,3,1
2992,train,1,pos,3026,590,4.059322033898305,0,0,6,0,1
2993,train,1,pos,3528,683,4.029282576866764,6,0,2,1,0
2994,train,1,pos,3601,666,4.298798798798799,0,1,5,1,0
2995,train,1,pos,854,166,4.0,1,1,4,3,3
2996,train,1,pos,2061,407,3.9557739557739557,3,0,2,2,0
2997,train,1,pos,1402,256,4.33203125,0,0,1,1,0
2998,train,1,pos,1367,268,3.9440298507462686,1,1,5,8,0
2999,train,1,pos,4611,896,3.947544642857143,0,2,13,6,0
3000,train,1,pos,633,111,4.585585585585585,0,1,0,4,0
3001,train,1,pos,948,188,3.9202127659574466,0,0,2,2,0
3002,train,1,pos,2147,417,4.079136690647482,0,0,3,1,0
3003,train,1,pos,519,101,4.0495049504950495,0,0,2,0,0
3004,train,1,pos,1221,240,3.95,0,0,3,7,2
3005,train,1,pos,963,187,4.0855614973262036,0,0,4,2,1
3006,train,1,pos,683,143,3.7132867132867133,0,0,0,3,1
3007,train,1,pos,760,145,4.027586206896552,0,2,4,3,0
3008,train,1,pos,1762,329,4.227963525835866,0,0,2,1,0
3009,train,1,pos,1145,216,4.12962962962963,3,0,3,0,0
3010,train,1,pos,572,110,3.918181818181818,3,1,3,1,0
3011,train,1,pos,635,121,4.1570247933884295,0,0,0,2,0
3012,train,1,pos,1121,211,4.208530805687204,1,0,1,2,0
3013,train,1,pos,730,137,4.255474452554744,0,0,0,2,0
3014,train,1,pos,1121,207,4.265700483091788,1,0,1,2,0
3015,train,1,pos,970,196,3.7806122448979593,3,0,2,1,0
3016,train,1,pos,649,123,4.130081300813008,1,0,1,0,0
3017,train,1,pos,1986,374,4.181818181818182,1,0,3,2,0
3018,train,1,pos,1664,290,4.424137931034482,0,0,2,2,1
3019,train,1,pos,1070,194,4.329896907216495,0,1,3,0,0
3020,train,1,pos,1043,203,4.014778325123153,2,0,4,2,0
3021,train,1,pos,757,151,3.76158940397351,9,12,5,1,1
3022,train,1,pos,4058,778,4.10025706940874,0,0,5,3,0
3023,train,1,pos,2037,370,4.286486486486487,0,1,3,2,0
3024,train,1,pos,745,138,4.115942028985507,0,0,5,0,2
3025,train,1,pos,3226,596,4.184563758389261,2,0,6,5,0
3026,train,1,pos,1662,327,3.9755351681957185,0,0,5,0,0
3027,train,1,pos,4907,944,4.007415254237288,2,10,10,3,0
3028,train,1,pos,604,121,3.8016528925619837,1,0,0,3,0
3029,train,1,pos,578,119,3.7142857142857144,2,4,1,0,0
3030,train,1,pos,505,107,3.616822429906542,0,2,1,1,0
3031,train,1,pos,2237,409,4.229828850855745,0,0,3,2,2
3032,train,1,pos,848,178,3.556179775280899,7,0,4,5,1
3033,train,1,pos,986,202,3.732673267326733,1,0,3,2,1
3034,train,1,pos,486,93,4.0,0,0,3,1,0
3035,train,1,pos,1758,336,4.089285714285714,1,2,4,5,1
3036,train,1,pos,655,129,4.0,0,0,1,0,1
3037,train,1,pos,507,95,4.052631578947368,1,0,2,0,0
3038,train,1,pos,601,123,3.747967479674797,0,1,0,2,0
3039,train,1,pos,1094,203,4.216748768472907,0,0,0,2,0
3040,train,1,pos,601,113,4.1946902654867255,0,0,0,3,0
3041,train,1,pos,425,87,3.7701149425287355,1,0,0,0,1
3042,train,1,pos,681,135,3.8296296296296295,0,0,0,2,0
3043,train,1,pos,597,111,4.198198198198198,1,0,1,0,0
3044,train,1,pos,1910,344,4.375,0,2,3,2,0
3045,train,1,pos,4534,916,3.851528384279476,0,1,11,7,1
3046,train,1,pos,3715,698,4.160458452722063,4,0,3,5,0
3047,train,1,pos,1240,242,3.9958677685950414,0,1,5,2,1
3048,train,1,pos,671,120,4.441666666666666,0,0,0,0,0
3049,train,1,pos,3476,675,3.8874074074074074,32,2,3,34,1
3050,train,1,pos,902,173,4.057803468208093,5,0,1,6,1
3051,train,1,pos,323,63,4.0,1,0,0,2,0
3052,train,1,pos,1077,213,3.971830985915493,2,0,1,4,0
3053,train,1,pos,610,128,3.625,0,0,3,4,1
3054,train,1,pos,2683,524,3.9942748091603053,0,2,13,1,1
3055,train,1,pos,538,106,3.990566037735849,0,0,0,3,0
3056,train,1,pos,722,144,3.875,1,0,3,0,0
3057,train,1,pos,1114,216,4.101851851851852,0,0,1,2,0
3058,train,1,pos,587,122,3.6475409836065573,0,0,1,1,0
3059,train,1,pos,3576,670,4.2253731343283585,5,0,6,5,0
3060,train,1,pos,643,126,4.015873015873016,0,0,0,7,0
3061,train,1,pos,3957,755,4.088741721854305,0,0,2,5,2
3062,train,1,pos,1572,304,4.042763157894737,0,0,3,4,0
3063,train,1,pos,3191,583,4.286449399656947,1,1,2,12,0
3064,train,1,pos,1589,311,3.9581993569131835,0,2,4,8,0
3065,train,1,pos,757,146,4.082191780821918,0,0,2,1,0
3066,train,1,pos,1362,235,4.74468085106383,0,0,0,0,0
3067,train,1,pos,2608,512,3.96484375,4,0,4,4,2
3068,train,1,pos,1970,342,4.608187134502924,0,0,1,1,0
3069,train,1,pos,4144,801,4.024968789013733,16,0,4,9,2
3070,train,1,pos,1436,299,3.7123745819397995,0,0,5,2,1
3071,train,1,pos,1981,389,3.987146529562982,0,0,2,3,1
3072,train,1,pos,1257,232,4.237068965517241,0,0,1,5,0
3073,train,1,pos,4826,906,4.161147902869757,7,0,7,6,0
3074,train,1,pos,2585,486,4.1440329218107,1,0,5,7,0
3075,train,1,pos,4981,977,4.005117707267145,1,0,3,12,1
3076,train,1,pos,1385,262,4.038167938931298,3,1,0,0,0
3077,train,1,pos,631,112,4.508928571428571,0,0,0,3,1
3078,train,1,pos,1165,230,3.9565217391304346,2,0,0,6,0
3079,train,1,pos,5754,1071,4.2745098039215685,0,0,3,5,1
3080,train,1,pos,4022,785,3.997452229299363,0,0,10,6,1
3081,train,1,pos,1490,276,4.253623188405797,0,0,2,0,0
3082,train,1,pos,649,123,4.065040650406504,0,0,3,0,0
3083,train,1,pos,2467,476,4.044117647058823,4,1,10,2,1
3084,train,1,pos,3916,734,4.2506811989100814,0,0,7,2,1
3085,train,1,pos,1023,190,4.268421052631579,0,1,5,1,0
3086,train,1,pos,687,130,4.138461538461539,2,1,0,3,1
3087,train,1,pos,837,177,3.632768361581921,3,1,4,0,0
3088,train,1,pos,1066,211,3.881516587677725,0,0,2,3,0
3089,train,1,pos,588,113,3.9646017699115044,0,4,5,1,0
3090,train,1,pos,2379,462,3.9956709956709955,4,1,2,4,0
3091,train,1,pos,815,160,3.9,0,1,1,5,0
3092,train,1,pos,728,153,3.5620915032679736,3,3,2,0,1
3093,train,1,pos,411,84,3.7857142857142856,2,0,0,5,0
3094,train,1,pos,811,158,4.012658227848101,0,0,0,2,0
3095,train,1,pos,699,126,4.404761904761905,2,0,3,1,0
3096,train,1,pos,600,118,3.9491525423728815,0,0,1,1,0
3097,train,1,pos,515,103,3.9029126213592233,3,0,0,1,0
3098,train,1,pos,617,120,4.008333333333334,0,0,2,1,0
3099,train,1,pos,1009,199,3.979899497487437,0,0,2,1,0
3100,train,1,pos,1590,310,4.009677419354839,0,0,9,1,0
3101,train,1,pos,556,103,4.233009708737864,2,0,1,5,0
3102,train,1,pos,517,92,4.565217391304348,0,0,0,1,0
3103,train,1,pos,606,127,3.6141732283464565,1,1,2,1,0
3104,train,1,pos,872,172,4.017441860465116,0,0,3,3,0
3105,train,1,pos,227,44,4.045454545454546,0,0,1,1,0
3106,train,1,pos,593,122,3.7459016393442623,0,1,1,1,0
3107,train,1,pos,649,128,3.9296875,1,0,3,1,0
